URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc,TenCombo,GiaComBo,ThoiGianTaoCombo,Rate,ReviewText,PhotoReview,StayDate,CreateDate
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,Chị Hoa Vietnamese Cuisine - Hai Bà Trưng,"Số 97 Hai Bà Trưng, P. Bến Nghé, Q. 1",Gọi món Việt,150.000 - 200.000,11h00 – 22h00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,"Gia đình, bạn bè, họp nhóm...",Bánh mì Chị Hoa; Bánh mì hấp thịt heo bằm và xà lách; Bò lúc lắc Chị Hoa; Bún heo nướng chả giò; Cua lột chiên giòn sốt chanh dây; Lẩu cá lăng; Phở gà; Các loại chè ngọt...,"Hiện đại, phong cách đơn giản", 100 khách (02 tầng),"Chị Hoa Vietnamese Cuisine là một không gian bếp mở giản dị, gần gũi với mọi thực khách, là nơi mang tới những bữa cơm gia đình thân thương, ấm cúng vốn rất khó tìm kiếm trong cuộc sống thời hiện đại.",,,,,,,,,106.704082,10.777209,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,Chỗ để xe ô tô,Không,,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,Chỗ để xe máy,Để xe trước cửa nhà hàng (Miễn phí),,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,THỨ HAI,11:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,THỨ BA,11:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,THỨ TƯ,11:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,THỨ NĂM,11:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,THỨ SÁU,11:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,THỨ BẢY,11:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,CHỦ NHẬT,11:00,22:00,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-1: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-1-normal-1126493140918.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-2: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-2-normal-1126493240919.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-3: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-3-normal-1126493640920.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-4: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-4-normal-1126494040921.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-5: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-5-normal-1126494440922.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-6: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-6-normal-1126494540923.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-7: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-7-normal-1126494640924.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-8: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-8-normal-1126494740925.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-9: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-9-normal-1126494840926.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-10: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-10-normal-1126494940927.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-11: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-11-normal-1126495040928.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,nha-hang-chi-hoa-vietnamese-hai-ba-trung-12: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-chi-hoa-vietnamese-hai-ba-trung-12-normal-1126495140929.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/1.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/2.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/3.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/4.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/5.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/6.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/7.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/7.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/8.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/9.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/9.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/10.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/11.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/12.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/13.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,,Cơm trắng / Cơm tấm,5000,,Cơm,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,,Cơm gạo lứt,10000,,Cơm,,,,,,,,
https://pasgo.vn/nha-hang/chi-hoa-vietnamese-cuisine-hai-ba-trung-3671,,,,,,,,,,,,,,,,,,,,,,,,Cà pháo / Đồ chua / Dưa cải chua,15000,,Món phụ,,,,,,,,
