"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"962071196","36CFDE4C19E78003C8360A1F23364C50","Phuong Thao N","phuongthaon311","https://www.tripadvisor.com.vn/Profile/phuongthaon311","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","Thành phố Hồ Chí Minh","No","4","Giá trị: 3
Dịch vụ: 5
Đồ ăn: 5
Không khí: 3","Anan nổi tiếng với phở $100","Dẫn đối tác vào đây ăn cũng muốn thử phở $100 nhưng hết. Các món khác ăn rất ngon chỉ trừ món tủy thì hơi béo quá so với vị của mình. Đường vào hơi không được đẹp mắt lắm và cũng có chút mùi do buôn bán chợ","0","","BUSINESS","2024-04-30","2024-07-28","2024-07-28","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r962071196-Anan_Saigon-Ho_Chi_Minh_City.html"
"787837683","947A42053D15E8FF8810310A69695673","Hoàng Pen","Hoang-700","https://www.tripadvisor.com.vn/Profile/Hoang-700","https://media-cdn.tripadvisor.com/media/photo-s/0b/86/5e/1b/nho-h.jpg","Thành phố Hồ Chí Minh","No","3","Giá trị: 2
Dịch vụ: 2
Đồ ăn: 3","Làm ơn bỏ cái chuồng gà phía sau Rooftop và đừng nhét khách vào 2 cái bàn đó nữa !","Bao nhiêu háo hức khám phá nhà hàng danh hiệu Asia's 50 Best Restaurants 2021 tan biến rất nhanh khi bạn nhân viên dẫn tôi lên rooftop  nhóm 3 người vào ""chuồng gà "" phía sau ...menu khá chán và khó gọi món , nhân viên không am hiểu kết cấu thực đơn, món ăn không tệ nhưng với danh hiệu trên thì tôi nghĩ có phần ăn may...
Trải nghiệm cho biết và không có ý nghĩ sẽ quay lại.
Một buổi tối 6tr cho 3 người và cái kết đau mông và lưng .
Tổng hòa món ăn, vị trí, nhân viên  và trải nghiệm chung 4/10 .Hết 
Chúc nhà hàng tiếp tục may mắn !","5","https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/ee/07/fa/mon-trang-mi-ngchan-cai.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/ee/07/f9/ban-phia-sau-c-a-rooftop.jpg","NONE","2021-05-31","2021-05-03","2021-05-02","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r787837683-Anan_Saigon-Ho_Chi_Minh_City.html"
"728240742","C4E7DAB14ECE2846BB28365DDCDD214F","Nathaniel de Saint-Guillaume","nathanathan","https://www.tripadvisor.com.vn/Profile/nathanathan","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","Paris","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5","PHẢI THAM QUAN TẠI TP HCM !!","Nếu bạn đang tìm kiếm các món ăn tinh chế mà không đắt tiền của Việt Nam thì đây là nơi để đến. Peter đã được trao giải thưởng là Đầu bếp của năm bởi Harper's Bazaar và anh ấy sẽ vui lòng đến để nói chuyện với bạn trong chuyến thăm nhà hàng của bạn. Chúng tôi đã đến đó hai lần (trong chuyến thăm 4 ngày tới TP HCM). Rất ngon","1","","NONE","2019-10-31","2019-11-22","2019-11-22","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r728240742-Anan_Saigon-Ho_Chi_Minh_City.html"
"727825065","702007464CDC5E1F3C794193AB5105C2","Jan F","515janf","https://www.tripadvisor.com.vn/Profile/515janf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","Kew","No","5","","Nhà hàng tuyệt vời tại thành phố Hồ Chí Minh","Chúng tôi đã có hai bữa ăn tại Anan trong thời gian ở thành phố Hồ Chí Minh. Thức ăn là tuyệt vời, dịch vụ là tuyệt vời và nhân viên thân thiện và hiểu biết. Và thật tuyệt vời khi kết thúc buổi tối với một thức uống trên quầy bar trên mái nhà.","1","","NONE","2019-10-31","2019-11-20","2019-11-20","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r727825065-Anan_Saigon-Ho_Chi_Minh_City.html"
"722706124","6EAEF23F42FBBF8F1A05D59703132BA4","JohnNanceGardner","JohnNanceGardner","https://www.tripadvisor.com.vn/Profile/JohnNanceGardner","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","Santo Domingo","No","4","","Rất tốt và không đắt như ...",". . . như một số báo cáo. Đã ghé thăm 3 lần gần đây với cả bạn bè phương Tây và VN. Tất cả đều vui vẻ. Một người trở về nhà và làm một bản sao của cocktail Phojito. Khuyến nghị ngay cả khi trên ngân sách ăn uống thông thường của bạn.","0","","FRIENDS","2019-10-31","2019-10-31","2019-10-30","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r722706124-Anan_Saigon-Ho_Chi_Minh_City.html"
"718552253","5014E97611D33C937E38ACBF3EBED2E7","stahl","stahl","https://www.tripadvisor.com.vn/Profile/stahl","https://media-cdn.tripadvisor.com/media/photo-s/05/6d/dd/3c/stahl.jpg","Hồng Kông","No","5","Giá trị: 5
Dịch vụ: 4","Thức ăn tuyệt vời Nhà hàng ồn ào. Lựa chọn rượu và bia tốt","Bữa ăn ngon nhất tại Hồ Chí Minh

Nhà hàng Việt Nam hiện đại thực sự ngon thuộc sở hữu và điều hành bởi đầu bếp người sáng lập Chom Chom ở Hồng Kông. Ở trung tâm quận một. Rượu vang và bia tuyệt vời trong đó có Bia Hội.

Quầy bar trên sân thượng rất đẹp cho đồ uống bữa tối trước / sau nhưng dịch vụ ở đó khá chắp vá so với nhà hàng.","1","","NONE","2019-10-31","2019-10-15","2019-10-15","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r718552253-Anan_Saigon-Ho_Chi_Minh_City.html"
"718489221","0982C8852B140AB3FE4BBB9FBF2494FB","Genevieve Audrey","genauds","https://www.tripadvisor.com.vn/Profile/genauds","https://media-cdn.tripadvisor.com/media/photo-o/18/16/3c/09/genevieve-a.jpg","","No","4","Giá trị: 3
Dịch vụ: 4
Đồ ăn: 4","Nhà hàng nhỏ đáng yêu. Thực phẩm và dịch vụ tuyệt vời nhưng nó rất đắt","Chúng tôi thực sự tìm thấy nhà hàng một cách tình cờ khi đi dạo vào buổi chiều và quyết định quay lại đó để ăn tối. Chúng tôi đã thử thực đơn nếm thử của họ và chia sẻ 2 tùy chọn họ có giữa 6 người chúng tôi và có quá đủ để lấp đầy tất cả chúng tôi. Nhưng hóa đơn rất cao và khiến chúng tôi mất khoảng 300 MYR mỗi người.
Khi chúng tôi đã ăn tối, chúng tôi đi lên cầu thang đến quán bar trên sân thượng của họ để thử các loại cocktail. Một số người trong chúng tôi thấy các loại cocktail hơi quá ngọt nhưng ngồi trên sân thượng với đường chân trời thành phố để ngắm cảnh thật dễ chịu.","0","","NONE","2019-09-30","2019-10-15","2019-10-15","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r718489221-Anan_Saigon-Ho_Chi_Minh_City.html"
"674724823","36711E2E7CC54D33DC18A0B4C6317AB0","Sel22","Sel22","https://www.tripadvisor.com.vn/Profile/Sel22","https://media-cdn.tripadvisor.com/media/photo-o/06/32/89/d9/sel22.jpg","Singapore","No","5","","Đá quý của một nhà hàng","Đến TP HCM vào buổi chiều và bỏ một email nhanh chóng đặt phòng cho bữa tối chỉ 2 giờ trước khi nhà hàng mở cửa lúc 5 giờ chiều. Phản hồi nhanh chóng và nhân viên trả lời lúc 5 giờ chiều rằng họ đã đặt trước và sẽ giữ một bàn cho chúng tôi lúc 6 giờ chiều.
Vị trí của nhà hàng nằm giữa một con hẻm chợ ẩm ướt, ban đầu có chút hoài nghi nhưng được chào đón bởi những rung cảm hipster khi chúng tôi bước vào.
Chúng tôi đã có thực đơn nếm 7 món và mọi món ăn đều ngon! Yêu thích cá nhân là sự khởi đầu - salad, tacos và xiên - ngon tuyệt ngon!
Họ đề nghị phục vụ món tráng miệng của chúng tôi trên sân thượng nơi chúng tôi đã gọi một số loại bia và tiếp tục làm lạnh thêm một giờ nữa.
Bữa tối chào mừng tốt nhất, chắc chắn sẽ trở lại lần sau khi chúng ta ghé thăm thành phố đáng yêu này.","1","https://media-cdn.tripadvisor.com/media/photo-w/17/91/84/49/photo0jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/84/4a/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/84/4b/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/84/4d/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/84/4e/photo4jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/17/91/84/4f/photo5jpg.jpg","FRIENDS","2019-05-31","2019-05-18","2019-05-18","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r674724823-Anan_Saigon-Ho_Chi_Minh_City.html"
"674724443","5DFA637D727D4AF0D14CD9D34C39FDC9","Ludo-Owen","Ludo-Owen","https://www.tripadvisor.com.vn/Profile/Ludo-Owen","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Geneva","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5","Có lẽ là món ăn ngon nhất ở Sài Gòn","Đi ăn tối ở đó. Bắt buộc phải đặt chỗ vì nơi này nhỏ và phổ biến. Các món ăn là Việt Nam hiện đại và tinh tế. Dịch vụ cũng rất thân thiện.","0","","FRIENDS","2019-03-31","2019-05-18","2019-05-18","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r674724443-Anan_Saigon-Ho_Chi_Minh_City.html"
"668495468","0B9A15ABBFE820F6CA4F2FAD3AA94071","Blastcrew16","Blastcrew16","https://www.tripadvisor.com.vn/Profile/Blastcrew16","https://media-cdn.tripadvisor.com/media/photo-o/0c/94/97/d4/blastcrew16.jpg","Margaret River","No","5","","Tacos là quả bom","Wow nơi này thật tuyệt vời, chúng tôi đã đến mà không cần đặt trước và địa điểm đã được đóng gói, nó thật sự rất tuyệt, nó có 7 tầng. . một trong những phụ nữ đáng yêu hỏi chúng tôi có muốn ngồi ở quán không
vâng và rất vui vì chúng tôi đã làm . Chúng tôi thích thử món khai vị nhiều rượu hơn tất nhiên haha tất cả mọi thứ đều thắp sáng vị giác, vì vậy bình đựng 750 ml sang trọng trộn với trái cây rất đáng yêu để nhâm nhi vài ly trong khi ăn. . xuống cùng một khu phố với một khu vực chợ thực sự mát mẻ để xem và thức ăn đường phố được bán trông rất ngon. . Nhân viên rất thân thiện với giá vừa phải thực sự rất thích trải nghiệm đáng để ghé thăm :)","2","","COUPLES","2019-04-30","2019-04-23","2019-04-22","vi","Anan Saigon","12134206","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d12134206-r668495468-Anan_Saigon-Ho_Chi_Minh_City.html"
