"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"976695594","4C35D6B16C38B56DBE46493BAF45C9F2","Gordon B","gordonbE898UK","https://www.tripadvisor.com.vn/Profile/gordonbE898UK","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","Sihanoukville","No","1","","So BAD... it was laughable,","the food is awful, worst of all was the service... I had to resort to serving myself, as they could manage to serve a glass of wine 

Had the steak, garnished with four (4) French fries... didn't even attempt to eat the oyster... otherwise by the smell of it... I'd be off to the pharmacy for some pepto bismol... this place is a joke... when customers have to resort to serving themselves because the waiting staff are so clueless... you know you have problems... and it wasn't even busy, 50% occupancy... at best

AVOID THIS PLACE LIKE I AVOIDED THAT OYSTER!!!!...... HAHAHAHA...OMG","0","","COUPLES","2024-10-31","2024-10-26","2024-10-26","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r976695594-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"925003684","A53E68EFE40E5F1CAF2C658BD2953672","Thanh672","Thanh672","https://www.tripadvisor.com.vn/Profile/Thanh672","https://media-cdn.tripadvisor.com/media/photo-m/1280/18/6a/a5/24/thanh672.jpg","Thành phố Hồ Chí Minh","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5
Không khí: 5","Excellent service, exquisite ambience, sophisticated decor and great food","This hidden restaurant is a treasure for those who love fine dining with fantastic food and wine.
Ai muốn cầu hôn thả thính các kiểu thì nên đến đây.
Không gian sang trọng, ấm cúng; trang trí nhẹ nhàng bắt mắt; chất lượng dịch vụ 5*;
Thức ăn tuyệt hảo….
","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/c5/c6/f4/caption.jpg","FRIENDS","2023-11-30","2023-11-08","2023-11-08","vi","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r925003684-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"926715422","56C6CF5D881EAF90AF2BAF72CB941142","Debra M","debramW4153QB","https://www.tripadvisor.com.vn/Profile/debramW4153QB","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","No","4","","Birthday dinner in Ho Chi Minh !","Tucked away in a smaller alley in Ward 6, District 3 in Ho Chi Minh is this unique restaurant. 
I had seen online when home in Australia then when in Ho Chi Minh went a few days earlier to make arrangements re: specifics of what I wanted and paid deposit. 
On arrival all looked as expected. 
We were given menu immediately and needed to make selections for the night as 4 of the 5 courses had choices ! Easy enough . Had to ask for drinks menu and placed our orders and then courses started to arrive . The cake and happy birthday song came out after the first course. After having our final bite of our 3rd course the assistant waiter had our main course signalling the main waiter to take our current plate away to put main course plate down. We then had to ask as our cocktail was finished could he now get us our bottle of wine we had ordered as would obviously like to enjoy with the main course. Pace seemed very rushed . I had to use google translate to get this message across . 
This being said food was very nice . Ambience very was lovely . 
I would definitely recommend for a special occasion. 
It was also in mine opinion excellent value for money . 
The waiter was very attentive to all requests when asked and a great picture taker for all different couples , groups celebrating an event that evening 
Just please don’t rush the food.","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/b5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/b6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/b7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/b8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/b9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/ba/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/bb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/bc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/bd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/be/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/bf/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/db/20/c0/caption.jpg","COUPLES","2023-11-30","2023-11-20","2023-11-20","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r926715422-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"914904249","1D37C9109FFA9CB9C1687AB61D269FAB","Explorer10125840759","Explorer10125840759","https://www.tripadvisor.com.vn/Profile/Explorer10125840759","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","","No","5","","Great atmosphere and food ","Great for romance and love. Very decent food, service is spot on. Would've to lve there in the restaurant...😄😄","0","https://media-cdn.tripadvisor.com/media/photo-w/2a/3f/f3/b3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/3f/f3/b4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2a/3f/f3/b5/caption.jpg","COUPLES","2023-09-30","2023-09-05","2023-09-04","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r914904249-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"888356128","1284DAF464E0034714D7D10C4D497650","thinh n","thinhn90","https://www.tripadvisor.com.vn/Profile/thinhn90","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5","Should come here foodies!","My fav restaurant now. Came here with friends for this holiday. Very good service. The restaurant is cozy and beautiful. I order sous vide black angus rib eye at 450K++ only. So delicious and good price","1","https://media-cdn.tripadvisor.com/media/photo-w/28/f7/ca/a9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/28/f7/ca/a8/caption.jpg","FRIENDS","2023-04-30","2023-04-30","2023-04-30","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r888356128-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"888354691","2DAABAFA0AE508ED13C69E78E155F06C","Nu Tran","Nunu20201826","https://www.tripadvisor.com.vn/Profile/Nunu20201826","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","Thành phố Hồ Chí Minh","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5","Perfect dinner with good price","The restaurant set up so elegant with renaissance style.
foie gras is so delicious. Sous vide steak is excellent. So juicy and tender. Price is so affordable.","1","https://media-cdn.tripadvisor.com/media/photo-w/28/f7/c6/15/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/f7/c6/16/caption.jpg","FRIENDS","2023-04-30","2023-04-30","2023-04-30","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r888354691-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"873420623","063AAE65B9BEA690ACF8AACADCD93AF3","Chris","reset58","https://www.tripadvisor.com.vn/Profile/reset58","https://media-cdn.tripadvisor.com/media/photo-o/18/41/42/c8/reset58.jpg","Thành phố Hồ Chí Minh","No","3","Giá trị: 3
Dịch vụ: 3
Đồ ăn: 3","Not good enough.","We went for the new years eve set menu. The food varied from good to average. The steak was very good but small and a third was fat. Service was good but lacked a friendly smile. The courses was served one after another which wasn't pleasant. I expect they had another booking and wanted us out early. The restaurant is decorated well and has a good atmosphere. The food is well presented but half the dishes lacked flavour. I have been lucky to have eaten fine dining around the world and this isn't it. They charged us for a drink we didn't order, so make sure to check the bill.","0","https://media-cdn.tripadvisor.com/media/photo-o/27/a5/2d/50/fat-left-from-steak.jpg
https://media-cdn.tripadvisor.com/media/photo-o/27/a5/2d/4d/susihi-starter.jpg
https://media-cdn.tripadvisor.com/media/photo-o/27/a5/2d/45/main-course-steak.jpg","NONE","2022-12-31","2022-12-31","2022-12-31","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r873420623-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"871353739","85C06F4A5B13889114E5BEF3090326C4","Nam Phương V","namph_ngv","https://www.tripadvisor.com.vn/Profile/namph_ngv","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/fe/default-avatar-2020-58.jpg","","No","5","","Very good restaurant","The food is good
The space is fantastic
I am very surprised cause in a small street there have a warmly restaurant like this","0","https://media-cdn.tripadvisor.com/media/photo-w/27/4c/dc/58/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/4c/dc/57/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/4c/dc/56/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/4c/dc/55/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/27/4c/dc/54/caption.jpg","FRIENDS","2022-12-31","2022-12-11","2022-12-11","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r871353739-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"856655329","27C02B8EAC861994278A85EBC876CB52","R. K. V.","rkigervaron","https://www.tripadvisor.com.vn/Profile/rkigervaron","https://media-cdn.tripadvisor.com/media/photo-o/17/81/3d/07/caption.jpg","Bogota","No","3","","Just ok","Very good service and reasonable value for the money. Food is just okay.  Nothing remarkable.  Decor is way over the top. Not a favorite","0","","COUPLES","2022-08-31","2022-08-27","2022-08-26","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r856655329-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"845816137","48004827325350BC8AFABAF934D09621","chau d","chaud46","https://www.tripadvisor.com.vn/Profile/chaud46","https://media-cdn.tripadvisor.com/media/photo-o/1c/90/69/cb/caption.jpg","Thành phố Hồ Chí Minh","No","5","","Dịch vụ 5 sao","Trải nghiệm đáng nhớ tại nhà hàng, đồ ăn ngon và rất vừa miệng. Cảm ơn sự phục vụ chu đáo nhiệt tình từ Vinh cũng như 2 nghệ sĩ violin đã mang tới một vữa tối tuyệt vời cho vợ chồng tôi
Tôi chắc chắn sẽ quay lại và dĩ nhiên sẽ giới thiệu cho bạn bè tôi đến.
Tuyệt vời!!","0","https://media-cdn.tripadvisor.com/media/photo-w/24/6d/83/97/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/6d/83/96/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/6d/83/95/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/6d/83/94/caption.jpg","COUPLES","2022-07-31","2022-07-02","2022-07-02","vi","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r845816137-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"844675520","10B5DFEFA7D7361E1F5BCD6BEEA5C005","FaFa","FaFaFFF","https://www.tripadvisor.com.vn/Profile/FaFaFFF","https://media-cdn.tripadvisor.com/media/photo-o/24/51/70/96/fafafff.jpg","Việt Nam","No","5","","Looks like to go to a Palace","Restaurant has quite special & nice decoration on each floor, not a big restaurant but sure can give you a blink blink feeling ~ !  The presentation of each dish also shows the chef made them with heart. And the waiter also provide a good service to the guests.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/24/44/09/82/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/44/09/81/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/44/09/80/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/44/09/7f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/44/09/7e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/44/09/7d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/44/09/7c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/44/09/7b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/24/44/09/7a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/24/44/09/78/caption.jpg","FRIENDS","2022-06-30","2022-06-26","2022-06-26","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r844675520-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"841625725","4A15B09C36FB8EE8FE1DEBB528088702","Han","hanh0ang","https://www.tripadvisor.com.vn/Profile/hanh0ang","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","","No","5","","Good memories","Beautiful decorations, good service, waiters/waitresses very nice and professional, dishes all delicious... worth $$ for a warm dinner with your love","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/23/be/e8/f0/caption.jpg","COUPLES","2022-06-30","2022-06-05","2022-06-05","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r841625725-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"768441296","969F9FBFA713D2027C045C2EE24865A7","Eugene Tay","6eugeneh","https://www.tripadvisor.com.vn/Profile/6eugeneh","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","No","5","","Wonderful restaurant","we came to this restaurant by friends recommendation.

The foods are fantastic and the ambient is so wonderful 

The owner is jovial and he provide to us a very good recommendation on the restaurant food.

We are so impressed and enjoyed our dinner there so much.

We will definitely come back with more friends again.

Thank for the recommendation","0","","FRIENDS","2020-09-30","2020-09-02","2020-09-02","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r768441296-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"768352897","E97886FCB02E52573B71C2271F9F5DFF","John Mrsp","Johnmrsp04","https://www.tripadvisor.com.vn/Profile/Johnmrsp04","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","Thành phố Hồ Chí Minh","No","5","","New way of fine dining","The Little Door was amazingly new fine dining restaurant in Saigon offered very reasonable price. The decoration was nice and the foods, specially Seafood pasta was very tasty.","0","https://media-cdn.tripadvisor.com/media/photo-w/1b/eb/70/38/the-little-door.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1b/eb/70/36/the-little-door.jpg","FAMILY","2020-08-31","2020-09-01","2020-09-01","en","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r768352897-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
"768022904","B45E1873922DB20E29B5172B9FCBC427","Mc Bá Niên","McBanien","https://www.tripadvisor.com.vn/Profile/McBanien","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","Thành phố Hồ Chí Minh","No","5","","Great.","Không gian đẹp, sang, giá tốt.. rất thích hợp những buổi hẹn hò. Lần đầu đến quán, rất ấn tượng, ngồi gần bàn khách tèo chuyện bằng tiếng Pháp nghe rất thích.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/e7/e7/a6/the-little-door.jpg","SOLO","2020-08-31","2020-08-31","2020-08-30","vi","Mrsimple Steakhouse","15190124","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d15190124-r768022904-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html"
