"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"978316996","2FA5B28450851DCD7D8601A409FC434C","Hoài N","ho_in293","https://www.tripadvisor.com.vn/Profile/ho_in293","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5
Không khí: 5","Trải nghiệm tốt","Nhân viên rất dễ thương và nhiệt tình nhân viên maru dễ thương.  D. Eb. Hhbnđ shsne suhsv dhdnn hýyhs đunbid dhejs hebsb dggsh shhhs hdjdj djjdn dndjjs","0","","COUPLES","2024-11-30","2024-11-01","2024-11-01","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r978316996-Latest_Recipe-Ho_Chi_Minh_City.html"
"978305496","3A0584ADA961EA8ED7CADB29A1D50958","Khoa T","khoat280","https://www.tripadvisor.com.vn/Profile/khoat280","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/a9/default-avatar-2020-50.jpg","Việt Nam","No","5","","Halloween Tuyệt Vời","Bữa tối Halloween hoành tráng, món ăn ngon, đặc biệt là bò Wagyu. Mọi thứ được làm rất chỉnh chu, đẹp mắt. Đội ngũ nhân viên hết sức thân thiện và vui vẻ nhiệt tình.","0","","FAMILY","2024-10-31","2024-11-01","2024-11-01","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r978305496-Latest_Recipe-Ho_Chi_Minh_City.html"
"977198010","6D2D53E858F978FD0FB643C9885299B9","ducphong1909","ducphong1909","https://www.tripadvisor.com.vn/Profile/ducphong1909","https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/12/78/54/ducphong1909.jpg","","No","2","Giá trị: 2
Dịch vụ: 3
Đồ ăn: 2
Không khí: 4","Chất lượng không xứng tầm với hệ thống Marriot 5*","Buffet trưa tệ nhất mà tôi từng ăn. 
- Thức ăn không phong phú; không có nhiều hải sản; có hàu thì không tươi; thịt heo trong hủ tíu cũng có mùi như thịt đông lạnh.
- Nước uống chỉ có nước lọc, detox và nước ngọt; tráng miệng ở mức bình thường.
- Thiếu nhân viên phục vụ ở khung giờ cao điểm.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/f0/72/53/caption.jpg","COUPLES","2024-10-31","2024-10-30","2024-10-29","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r977198010-Latest_Recipe-Ho_Chi_Minh_City.html"
"976697921","20BD5B8ADCA171C9CA912A88A4DEE73F","Tố Như V","375t_nh_v","https://www.tripadvisor.com.vn/Profile/375t_nh_v","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","","No","5","","Bữa tối tuyệt vời","Bữa tối vui vẻ cùng gia đình, dịch vụ tốt, đồ ăn ngon, cám ơn các bạn Nhung, Thương, Dung, Vy, Dũng, Ngọc đã phục vụ gia đình mình rất chu đáo. Rất đáng để trải nghiệm :>","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/e7/9d/ce/caption.jpg","FAMILY","2024-10-31","2024-10-26","2024-10-26","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r976697921-Latest_Recipe-Ho_Chi_Minh_City.html"
"976697520","1FFBCADE8CDF47A12549181AAB0DCB61","Alex Fan","Alex301298","https://www.tripadvisor.com.vn/Profile/Alex301298","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/eb/0e/67/caption.jpg","Thành phố Hồ Chí Minh","No","5","","Nice dinner","Bữa tối vui vẻ cùng gia đinh, không gian ấm cúng, các bạn phục vụ rất dễ thương, cảm ơn bạn Nhung, Thương, Ngọc, Dung, Vy, Dũng đã phục vụ mình rất chu đáo","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/e7/9d/57/caption.jpg","FAMILY","2024-10-31","2024-10-26","2024-10-26","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r976697520-Latest_Recipe-Ho_Chi_Minh_City.html"
"971448090","0BFCE10EA6FD3DB56FD524C750FED4F5","Vincent","vincent-hoa","https://www.tripadvisor.com.vn/Profile/vincent-hoa","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/a1/d2/18/vinh-hoa-t.jpg","Thành phố Hồ Chí Minh","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5
Không khí: 5","Trải nghiệm Sunday Brunch tuyệt vời","Gần một năm rồi mới quay lại nơi đây để ăn Sunday Brunch - Tiệc trưa Chủ Nhật. Phục vụ tốt, cách bày trí món ăn bắt mắt, món ăn phong phú với nhiều loại hải sản và đặc biệt là đang có theme theo từng tháng. Ấn tượng món Bào Ngư Úc Xông Khói và các món A La Carte hợp khẩu vị. 10 điểm không có nhưng.","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/a1/ba/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a1/ba/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a1/ba/0a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a1/ba/0b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a1/ba/0d/caption.jpg","FRIENDS","2024-09-30","2024-09-26","2024-09-26","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r971448090-Latest_Recipe-Ho_Chi_Minh_City.html"
"970693431","D37C8820316D205FC5CBF2D0580F5ECC","Passenger58737854374","Passenger58737854374","https://www.tripadvisor.com.vn/Profile/Passenger58737854374","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/ca/default-avatar-2020-51.jpg","","No","5","","Phục vụ chu đáo","Địa điểm phù hợp cho buổi ăn gia đình. Nhân viên thân thiện, phục vụ rất chu đáo. Bánh ngọt khá ngon, các món ăn cũng rất ngon.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/95/dd/fa/caption.jpg","FAMILY","2024-09-30","2024-09-21","2024-09-21","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r970693431-Latest_Recipe-Ho_Chi_Minh_City.html"
"969790689","6724387C97BDD1833743E34CA79A111C","Sightsee05418406105","Sightsee05418406105","https://www.tripadvisor.com.vn/Profile/Sightsee05418406105","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","","No","5","","Sunday bruch buffet","Món ngon, không gian đẹp. Phục vụ tuyệt vời, đặc biệt là bạn Quỳnh Như rất nhiệt tình. Quầy buffet đa dạng, view rất xịn, nên đi nhé","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/77/f7/11/caption.jpg","FAMILY","2024-09-30","2024-09-15","2024-09-14","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r969790689-Latest_Recipe-Ho_Chi_Minh_City.html"
"969685998","9739502E3441F650EA9ADADD8E095B2A","Megas A","megasa2022","https://www.tripadvisor.com.vn/Profile/megasa2022","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","","No","5","","Món HK hôm nay uki, hải sản tươi,nhân viên nhiệt tình,tráng miệng ngon. Salad tươi, chế biến vừa miệng,nhiều món. Kem ng","Món HK hôm nay uki, hải sản tươi,nhân viên nhiệt tình,tráng miệng ngon. Salad tươi, chế biến vừa miệng,nhiều món. Kem ngon","0","","FRIENDS","2024-09-30","2024-09-14","2024-09-14","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r969685998-Latest_Recipe-Ho_Chi_Minh_City.html"
"969668101","10DBF8E1E73D542B4BC0D4E75D1F4547","Ngân N","ng_nn794","https://www.tripadvisor.com.vn/Profile/ng_nn794","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","","No","5","Giá trị: 5
Dịch vụ: 5
Đồ ăn: 5
Không khí: 5","Bữa trưa tuyệt vời","Mình rất thích các món Á ở nhà hàng, đặc biệt món tốm sú trứng muối và cơm chiên hải sản ngon tuyệt vời. Bạn nhân viên Nhanf đã hỗ trợ bạn mình rất nhiệt tình. Mình và gđ sẽ quay lại nếu có dịp","0","","FAMILY","2024-09-30","2024-09-14","2024-09-14","vi","Latest Recipe","8537757","https://www.tripadvisor.com.vn/ShowUserReviews-g293925-d8537757-r969668101-Latest_Recipe-Ho_Chi_Minh_City.html"
