URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,Nhà hàng My Mother - Nguyễn Đình Chiểu,"Số 72 Nguyễn Đình Chiểu, P. Đakao, Q. 1","Gọi món Á, Âu",150.000 – 250.000,07h00 – 24h00,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,"Liên hoan, sinh nhật, tiếp khách, gia đình, bạn bè...","Tôm xông khói, Bánh cá kiểu Mexico, Vịt chiên kiểu Pháp, Dải thăn sườn bò nướng kiểu Nhật, Heo Ibeica, Bò hầm kiểu Indonesia, Cà rốt kiểu Ấn Độ...","Hiện đại, sang trọng", 80 khách (02 tầng),"- Với kinh nghiệm ẩm thực khắp thế giới, đội ngũ quốc tế tại Kiba đã đúc kết những tinh túy ở từng đất nước để sáng tạo nên những hương vị tuyệt vời giới thiệu đến thực khách Sài Gòn.
- Kiba còn tự tạo ra một vườn rau thủy canh riêng tại chính nhà hàng, để cung cấp nguồn rau sạch cho các món ăn của mình.",,,,,,,,,106.699343,10.788303,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,Phòng riêng,01 phòng (12 khách),,,,,,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,Chỗ để xe ô tô,Để xe cách nhà hàng 50m (Phí phụ thuộc đơn vị trông giữ xe),,,,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,Chỗ để xe máy,Để xe trước cửa nhà hàng (Phí phụ thuộc đơn vị trông giữ xe),,,,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,THỨ HAI,07:00,23:59,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,THỨ BA,07:00,23:59,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,THỨ TƯ,07:00,23:59,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,THỨ NĂM,07:00,23:59,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,THỨ SÁU,07:00,23:59,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,THỨ BẢY,07:00,23:59,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,CHỦ NHẬT,07:00,23:59,,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-1: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-1-normal-524160916982.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-2: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-2-normal-524161116983.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-3: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-3-normal-524161216984.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-4: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-4-normal-524161316985.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-5: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-5-normal-524161416986.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-6: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-6-normal-524161516987.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-7: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-7-normal-524161716988.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-8: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-8-normal-524161816989.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-9: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-9-normal-524162516990.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-10: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-10-normal-524162216991.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-11: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-11-normal-132034516992.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,nha-hang-my-mother-nguyen-dinh-chieu-12: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-my-mother-nguyen-dinh-chieu-12-normal-132034616993.webp,,,
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/1.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/2.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/3.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/4.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/5.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/6.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/7.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/8.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/9.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/10.jpg
https://pasgo.vn/nha-hang/nha-hang-my-mother-nguyen-dinh-chieu-1889,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/mymother/11.jpg
