URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở gà đặc biệt Sâm Ngọc Linh,110000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở bò thố đá Sâm Ngọc Linh,139000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở gà Đông Tảo Sâm Ngọc Linh,445000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở bò truyền thống Sâm Ngọc Linh,85000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở gà truyền thống Sâm Ngọc Linh,85000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở nhỏ Sâm Ngọc Linh,65000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở trộn Sâm Ngọc Linh,99000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Phở xào áp chảo Sâm Ngọc Linh,129000,,Phở
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Combo sảnh điệu,215000,,Combo
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Combo năng lượng,140000,,Combo
https://pasgo.vn/nha-hang/sam-ngoc-linh-pho-di-bo-nguyen-hue-5621,,,,,,,,,,,,,,,,,,,,,,,,Flashy combo,250000,,Combo
