URL,Name,Address,Loại hình,PriceRange,Opening Hours,Cuisine,Telephone,Phù hợp,Món đặc sắc,Không gian,Tổng sức chứa,Điểm đặc trưng,Tên tầng,Sức chứa,Tên tiện ích,Mô tả tiện ích,Ngày,Giờ mở,Giờ đóng,ExImages,Kinh độ,Vĩ độ,MenuImages,FoodName,PriceFood,MoTaFood,DanhMuc,TenCombo,GiaComBo,ThoiGianTaoCombo,Rate,ReviewText,PhotoReview,StayDate,CreateDate
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,Lava Cuisine & Lounge - Hai Bà Trưng,"Số 74/3 Hai Bà Trưng, P. Bến Nghé, Q. 1",Gọi món Châu Á,250.000 - 500.000,07h00 – 02h00 sáng hôm sau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,"Tiếp khách, bạn bè, cặp đôi…","Cá hồi trộn, Cá hồi bọc trứng lòng đào, Cá ngừ áp chảo sốt thơm, Gỏi đu đủ tôm nướng sốt me, Cơm chiên gan ngỗng, Thịt bò Wagyu dùng kèm đậu Hà Lan nghiền, Đùi vịt nấu chậm sốt tương cay, Các loại cocktails…",Phong cách thiết kế hang động, 90 khách (2 tầng),Không gian thiết kế ấn tượng theo phong cách hang động. Các loại cocktails và đồ ăn độc đáo.,,,,,,,,,106.70385,10.778101,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,Chỗ để xe ô tô,Bãi xe gần nhà hàng (Phí phụ thuộc đơn vị trông giữ xe),,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,Chỗ để xe máy,Trước cửa nhà hàng (Miễn phí),,,,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,THỨ HAI,07:00,23:59,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,THỨ BA,07:00,23:59,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,THỨ TƯ,07:00,23:59,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,THỨ NĂM,07:00,23:59,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,THỨ SÁU,07:00,23:59,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,THỨ BẢY,07:00,23:59,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,CHỦ NHẬT,07:00,23:59,,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-1: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-1-normal-1913982449945.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-2: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-2-normal-1913982549946.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-3: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-3-normal-1913984149947.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-4: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-4-normal-1913984349948.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-5: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-5-normal-1913984449949.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-6: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-6-normal-1913984649950.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-7: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-7-normal-1913986749951.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-8: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-8-normal-1913987049952.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-9: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-9-normal-1913987349954.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-10: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-10-normal-1913987449955.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-11: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-11-normal-1913987549956.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,nha-hang-lava-cuisine-and-lounge-hai-ba-trung-12: https://pasgo.vn/Upload/anh-chi-tiet/nha-hang-lava-cuisine-and-lounge-hai-ba-trung-12-normal-1913987649957.webp,,,,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/1.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/2.jpg,,,,,,,,,,,,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,,,,,,,,,,,,,,,,,,,,,,,https://cdn.pastaxi-manager.onepas.vn/Content/Uploads/Prices/nguyenhuong/cchihoa/3.jpg,,,,,,,,,,,,
